datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,forward_pe,latest_dividend_amount,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-10-14 00:00:00-04:00,2024-10-14,00:00:00,1728878400,90.09923002724909,90.81583833648565,90.04112884733058,90.80615234375,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9120630124612339,91.29046238141092,92.15917054472781,21.159745961926163,-1.0571488358102528,-0.5668815438633625,-0.4902672919468902,97.8909928100804,93.91110610961914,89.93121940915788,12.440852163352014,9.552376144674305,-87.559147836648,-129.42795845418667,44.31694010218165,10.969098789683787,46.85074859220396,39491028.0,98.11034080280771,94.07573482506915,90.04112884733058,95.74945617442052,93.92525805214962,92.10105992987872,0.0007470618440243992,0.11227864184891795
2024-10-15 00:00:00-04:00,2024-10-15,00:00:00,1728964800,91.47434472183419,91.99727750159083,91.38719295266523,91.91012573242188,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9378472221071864,91.49701683174791,92.1138896697631,34.17871252258598,-1.021832321516797,-0.6578716993940494,-0.3639606221227476,97.367947491427,93.63970642089843,89.91146535036987,30.393725225451806,15.911110197455628,-69.6062747745482,-72.48195906668039,46.805775453276404,19.66563426395548,45.12151311216853,13163676.0,97.23194871381791,93.63653878057426,90.04112884733058,95.49176968170369,93.63533375533433,91.77889782896497,0.012157473477047542,0.10728173962684011
2024-10-16 00:00:00-04:00,2024-10-16,00:00:00,1729051200,92.37495088771877,92.59768439161536,92.13285278655832,92.29747772216797,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9297315323584314,91.7638371285546,92.14726931565488,35.516099785573715,-0.9516180012043804,-0.7166209597561157,-0.23499704144826472,97.02810530316388,93.4480037689209,89.86790223467791,36.692863568477854,26.509146985760555,-63.307136431522146,-43.51302600106952,46.715044043689105,24.450048554118784,42.77152589276329,-6581838.0,96.19041417259959,93.11577150996509,90.04112884733058,95.22806181504303,93.4283548202097,91.62864782537638,0.004214464800905482,0.1003469615150607
2024-10-17 00:00:00-04:00,2024-10-17,00:00:00,1729137600,91.30971525931113,91.45497558896936,90.70930934457247,90.835205078125,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9949079497259713,91.45429311174473,91.90871218155853,26.327883629442482,-1.002410662009126,-0.7737789002067178,-0.22863176180240818,96.77905569873246,93.1991138458252,89.61917199291793,12.913309251261316,26.66663268173032,-87.08669074873868,-87.4833756873761,48.57011221829275,19.313940684031174,50.18977259765247,-26327352.0,96.19041417259959,93.11577150996509,90.04112884733058,95.07414717580296,93.19477497434517,91.31540277288737,-0.01584304013642357,0.10682728806300033
2024-10-18 00:00:00-04:00,2024-10-18,00:00:00,1729224000,91.07730316647879,91.30002926881122,90.89330625635849,90.90299224853516,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9708826639645005,91.27052615734155,91.7258540119179,28.2701233989023,-1.0253744748347486,-0.8240980151323241,-0.20127645970242458,96.528024075516,92.97195434570312,89.41588461589025,14.01566776651188,21.207280195417013,-85.98433223348813,-78.68747391055169,48.88373467993182,19.791879946247636,49.08809298897061,-39491028.0,96.19041417259959,93.11577150996509,90.04112884733058,94.84442126959249,92.97069276151005,91.09696425342761,0.0007462653973406841,0.10697649238504146
2024-10-21 00:00:00-04:00,2024-10-21,00:00:00,1729483200,90.07985039682497,90.14763756372612,89.31482696533203,89.31482696533203,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9773834713555455,90.61862642667171,91.2874854579932,18.510991763310912,-1.1583721345424038,-0.89095283901434,-0.26741929552806387,96.41785642340449,92.67552185058594,88.93318727776739,0.0,8.976325672591065,-100.0,-125.56072984100643,51.64500391412816,13.021983894103656,60.2973472500957,-52654704.0,96.19041417259959,92.75262056896581,89.31482696533203,94.62110157371788,92.6918407098839,90.76257984604993,-0.017470990161258637,0.11447079517226784
2024-10-22 00:00:00-04:00,2024-10-22,00:00:00,1729569600,89.72155643040504,89.82808018438772,89.17925166788028,89.40198516845703,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.924813676887385,90.21307934060016,90.94466722353206,20.978210140056262,-1.242418967003772,-0.9612460646122265,-0.28117290239154547,96.19712060140496,92.38441200256348,88.571703403722,4.243596788540019,6.086421518350633,-95.75640321145998,-120.70945100582514,53.60223551893156,13.762201122707731,54.824291893685164,-59236542.0,96.19041417259959,92.68483292023993,89.17925166788028,94.30688475445436,92.41312951850597,90.51937428255758,0.000975853686183914,0.11138990877296295
2024-10-23 00:00:00-04:00,2024-10-23,00:00:00,1729656000,88.93714810490769,89.45040224630502,88.76284457809939,89.15988159179688,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9102881591169165,89.8620134243324,90.62016074503475,22.625943932967814,-1.3134221100389425,-1.0316812736975698,-0.2817408363413727,96.06410307663383,92.12077369689942,88.17744431716501,9.534797436711985,4.592798075084001,-90.46520256328802,-124.10145384399429,55.32166304915137,13.981805316134329,56.53507386708549,-65818380.0,96.19041417259959,92.47662937534949,88.76284457809939,94.01997282316758,92.14047644267838,90.26098006218918,-0.0027080335655184085,0.1112348429452721
2024-10-24 00:00:00-04:00,2024-10-24,00:00:00,1729742400,89.31483790392303,90.06049683115836,89.05336780796209,89.73124694824219,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.8895366710259712,89.818424598969,90.45854005470883,31.778116890600344,-1.3085045770305328,-1.0870459343641625,-0.22145864266637028,95.76626773898923,91.87460289001464,87.98293804104006,25.2527463267082,13.010380183986735,-74.74725367329181,-97.45015930516374,54.141431011425894,19.206954409071653,47.43399810727473,-72400218.0,96.19041417259959,92.47662937534949,88.76284457809939,93.79582609743815,91.89573464619693,89.9956431949557,0.0064083234100871245,0.11422841704812711
2024-10-25 00:00:00-04:00,2024-10-25,00:00:00,1729828800,90.0508007656763,90.09922333751155,89.11145902275071,89.22766876220703,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9054468161736448,89.62150598671502,90.23474527425395,32.60022524244138,-1.329911555160308,-1.1356190585233916,-0.1942924966369164,95.3198757997773,91.57863845825196,87.83740111672662,12.121084757422178,15.636209506947454,-87.87891524257783,-96.88224896842968,52.01339859487276,19.174961883996865,41.71135068922487,-85563894.0,96.19041417259959,92.47662937534949,88.76284457809939,93.54639223495776,91.61509420568545,89.68379617641314,-0.005612071637939309,0.11351032197252044
2024-10-28 00:00:00-04:00,2024-10-28,00:00:00,1730088000,89.35355924967972,89.37293123417756,88.53042722645748,88.9855728149414,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9178975964618173,89.40952826279049,90.0076230089244,30.179127333541544,-1.3508402141018507,-1.1786632896390834,-0.17217692446276733,94.90257845060177,91.29325408935547,87.68392972810918,11.190479726311136,16.188103603480503,-88.80952027368888,-111.91498949869413,50.21652144794022,18.914863983782286,42.50186170260536,-98727570.0,96.19041417259959,92.36042069952853,88.53042722645748,93.25773639816467,91.32230578725503,89.3868751763454,-0.0027132385124933878,0.10777279501701993
2024-10-29 00:00:00-04:00,2024-10-29,00:00:00,1730174400,88.28832158216936,89.15019011238044,88.10433207466986,89.12113952636719,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9400327094593288,89.31339868398273,89.846444193914,33.69270920708672,-1.34102868257078,-1.2111363682254228,-0.1298923143453572,94.15814714739732,90.9804630279541,87.80277890851089,22.629150353127407,15.313571612286907,-77.3708496468726,-116.2001104996825,48.825917591021586,18.469472406020707,43.92943746499135,-111891246.0,94.64098357720988,91.37265782593987,88.10433207466986,92.87140953379047,90.98110851708262,89.09080750037477,0.001523468435807196,0.10846923637263507
2024-10-30 00:00:00-04:00,2024-10-30,00:00:00,1730260800,89.90554716117443,90.34132817553613,89.24704741975691,89.38262176513672,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9552507873284729,89.3364730443674,89.76211284322721,37.8416920848195,-1.297200225058333,-1.2283491395920048,-0.06885108546632823,93.48393125756814,90.7209342956543,87.95793733374046,28.448463425539273,20.756031168325936,-71.55153657446073,-63.29567403912377,45.38230037835087,27.08193236145528,37.291775475297854,-118473084.0,94.42794780174133,91.26613993820558,88.10433207466986,92.6176922057471,90.74385288802853,88.87001357030995,0.0029340091493350595,0.10589205959819253
2024-10-31 00:00:00-04:00,2024-10-31,00:00:00,1730347200,89.28576448094243,90.00238008142169,88.96620064640082,89.52786254882812,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,0.9836114864260627,89.40026954585431,89.7195218806092,41.18471305022274,-1.236492622039762,-1.2299778360815563,-0.00651478595820576,92.94342261506651,90.51321334838867,88.08300408171084,31.68081142424101,27.58614173430256,-68.319188575759,-64.927455482803,42.372066892936104,26.30107269756984,38.256005327361926,-118473084.0,92.92692898925601,90.51563053196293,88.10433207466986,92.41061753232711,90.52225176280567,88.63388599328422,0.0016249331337925277,0.10648824058983032
2024-11-01 00:00:00-04:00,2024-11-01,00:00:00,1730433600,89.64545035723037,89.89807689219727,88.22682611684249,88.26568603515625,65818380,0.0,0.311,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.0476501497260418,89.0220750422883,89.45518809052683,34.2409051928949,-1.275525046725079,-1.2390872782102609,-0.03643776851481806,92.73346797963873,90.30000305175781,87.8665381238769,3.5909483411280743,21.24007439696945,-96.40905165887193,-99.07839747179925,39.46024238776113,24.69339332163658,38.0535523285116,-118473084.0,92.59768439161536,90.35100823314261,88.10433207466986,92.25712989837389,90.33140403696392,88.40567817555394,-0.01409814193858916,0.11184660769776054
2024-11-04 00:00:00-05:00,2024-11-04,00:00:00,1730696400,89.66488320437237,89.94666580692865,89.0333020202418,89.63573455810547,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.0826397650068682,89.22662821422736,89.48801472099568,36.342278466166434,-1.1822784882036643,-1.2277255202089417,0.04544703200527733,92.5288124857246,90.19015693664551,87.85150138756642,34.08151365430057,23.11775780655655,-65.91848634569942,-45.76801619584801,39.390718248045296,16.421205171485525,36.82370727840394,-111891246.0,92.59768439161536,90.35100823314261,88.10433207466986,92.22804950278,90.21072789246213,88.19340628214427,0.015521870213567768,0.1235513469490555
2024-11-05 00:00:00-05:00,2024-11-05,00:00:00,1730782800,89.42196087225402,90.26730861315949,89.0041463446596,90.1118392944336,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.1237543085287538,89.52169857429611,89.60143737071166,37.01366286185731,-1.0577689435786226,-1.1937342048828778,0.13596526130425524,92.27660029287608,90.0963695526123,87.91613881234852,59.91407952521123,32.52884717354662,-40.08592047478877,-23.41885626003746,40.53571634662578,14.042157350573772,35.476446668104465,-105309408.0,92.59768439161536,90.35100823314261,88.10433207466986,92.18773397542316,90.11091544662386,88.03409691782457,0.005311550562677514,0.125266777193157
2024-11-06 00:00:00-05:00,2024-11-06,00:00:00,1730869200,87.09969391312117,88.14908960199861,87.01224797897405,87.6438217163086,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.2317130898047577,88.89573962163361,89.24550725172928,33.062199600749906,-1.1450432787390241,-1.1839960196541073,0.03895274091508316,92.2445361432977,89.90532760620117,87.56611906910464,14.729616429632134,36.24173653638131,-85.27038357036787,-172.0885999510236,40.72988058889883,12.811372189157549,35.66292197800901,-98727570.0,92.59768439161536,89.8049661852947,87.01224797897405,92.22707563599946,89.91389462122875,87.60071360645804,-0.027388383118681414,0.14458563978295397
2024-11-07 00:00:00-05:00,2024-11-07,00:00:00,1730955600,88.17823325764364,89.02358097249653,88.08106864302701,88.7417984008789,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.2970655944834522,88.84442588138205,89.15392382430193,39.6604284867474,-1.1127837969332717,-1.1697535751099402,0.056969778176668484,92.10968087032809,89.78710021972657,87.46451956912504,51.95280136810618,42.19883244098318,-48.047198631893814,-91.17405047594069,40.06370822788988,16.98164059670847,33.86604964916436,-85563894.0,92.59768439161536,89.8049661852947,87.01224797897405,92.150447206835,89.80000382234559,87.44956043785618,0.01252771345508319,0.15040916709541263
2024-11-08 00:00:00-05:00,2024-11-08,00:00:00,1731042000,89.3928151707573,89.97581030879908,89.23734584691395,89.86892700195312,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.2717689248203843,89.18592625490575,89.2839244020567,52.773261341896955,-0.9849145846415581,-1.132785777016264,0.1478711923747058,92.02339301031412,89.74362831115722,87.46386361200032,85.80985900937883,50.83075893570572,-14.190140990621176,-4.353290169260473,35.90233259144052,22.667592602478667,25.67418900163061,-65818380.0,92.59768439161536,89.8049661852947,87.01224797897405,92.15626590752021,89.74633429700425,87.3364026864883,0.01270121432498561,0.15507312455788755
2024-11-11 00:00:00-05:00,2024-11-11,00:00:00,1731301200,89.63573433792,89.68432035703597,89.02359052826155,89.43168640136719,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.2858052074763944,89.26784630372623,89.31079022011315,50.14362123247899,-0.9083876475977348,-1.0879061511325583,0.17951850353482346,91.90206729870424,89.67490501403809,87.44774272937194,72.67588281266623,70.14618106338374,-27.32411718733377,-27.34662772865022,32.1305147344645,22.42014552803095,25.82822364694038,-52654704.0,92.59768439161536,89.8049661852947,87.01224797897405,92.10460323529216,89.68760892632255,87.27061461735295,-0.00486531457726691,0.15508920687819636
2024-11-12 00:00:00-05:00,2024-11-12,00:00:00,1731387600,88.78066821515635,89.24706134364875,87.94503916232358,88.09078979492188,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.3428830339648212,88.87549413412478,89.08897196098746,45.3269544500781,-0.9450447607117667,-1.0593338730483999,0.11428911233663319,91.55351937326338,89.48393821716309,87.41435706106279,32.39759189525173,63.62777790576559,-67.60240810474826,-110.76191430139987,28.794952502422433,21.467200897763355,28.25239836833424,-46072866.0,92.59768439161536,89.8049661852947,87.01224797897405,91.96729367864937,89.52074716155948,87.0742006444696,-0.01499352925569808,0.15714051922064318
2024-11-13 00:00:00-05:00,2024-11-13,00:00:00,1731474000,88.92640810052472,88.94584547117448,87.17742281447379,87.25515747070312,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.3972611506437087,88.33538191298423,88.75555114457212,39.421301728858644,-1.029655108693646,-1.0533981201774492,0.02374301148380309,91.07431757552776,89.23182220458985,87.38932683365194,7.29659477653708,37.45668982815168,-92.70340522346292,-160.5023764573919,27.763414768621335,17.512919040087393,31.076968203731823,-46072866.0,91.45497558896936,89.2336117839717,87.01224797897405,91.84788692600026,89.29325400915965,86.73862109231905,-0.009486035102694967,0.1575113533694324
2024-11-14 00:00:00-05:00,2024-11-14,00:00:00,1731560400,87.99362596831205,88.45030786687815,87.71184336253326,87.76042938232422,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.4120744421732934,88.1437310694309,88.57461991507249,43.73236030666505,-1.0439047147758345,-1.0514994390971264,0.007594724321291935,90.86968350328594,89.07808341979981,87.28648333631368,22.47411774948569,20.722768140424833,-77.52588225051431,-125.7742817336644,27.150900028201995,17.133305995769014,30.75095692832839,-39491028.0,91.30002926881122,89.15613862389263,87.01224797897405,91.65730330452604,89.14197218582747,86.6266410671289,0.005790739782811638,0.15798464543802315
2024-11-15 00:00:00-05:00,2024-11-15,00:00:00,1731646800,87.371744750808,88.08106045663575,86.97336764395018,87.52721405029297,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.4310164996708283,87.93822539638492,88.38418248511258,43.76556570112027,-1.0617766581102472,-1.0535548828997507,-0.008221775210496496,90.61079887379272,88.9092945098877,87.20779014598268,16.444563442730804,15.405091989584525,-83.55543655726919,-154.5428355487564,26.522655546260125,16.90651611083801,31.12978767613006,-39491028.0,90.34132817553613,88.65734790974315,86.97336764395018,91.54634540634552,88.96672742544703,86.38710944454854,-0.0026574087395956347,0.1550323703531433
2024-11-18 00:00:00-05:00,2024-11-18,00:00:00,1731906000,87.11912811064933,88.02276571665125,86.88592413505039,87.68268585205078,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.4375153242344194,87.85304554827354,88.2566376427377,43.861106896401274,-1.0512765650484113,-1.053099219329483,0.001822654281071756,90.60228743721287,88.82768745422364,87.0530874712344,23.058424070384195,20.659035087533564,-76.94157592961581,-132.3692241600216,25.539808587675957,16.83008389454537,29.306330707734528,-32909190.0,90.34132817553613,88.61362615529326,86.88592413505039,91.39811443967469,88.86362882893641,86.32914321819814,0.0017762681406547909,0.15438908531020207
2024-11-19 00:00:00-05:00,2024-11-19,00:00:00,1731992400,88.24624064598468,88.48915586549171,88.05191143565274,88.129638671875,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.4079639931109895,87.9452432561407,88.23354692076266,44.73597331174271,-0.9954152806972161,-1.0415624316030296,0.04614715090581356,90.54320269040443,88.76407012939453,86.98493756838462,36.78122215549144,25.428069889535482,-63.21877784450856,-57.21973617265115,27.10678559371586,13.506547598567334,29.92143243405313,-26327352.0,90.34132817553613,88.61362615529326,86.88592413505039,91.3515684052396,88.80131864480798,86.25106888437635,0.005097389701067989,0.15531336017233735
2024-11-20 00:00:00-05:00,2024-11-20,00:00:00,1732078800,87.59524355831162,88.25597335690735,87.55637622743124,87.8478775024414,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.3839223998577919,87.91278800490761,88.16342520834061,43.02209805739651,-0.9627822277763443,-1.0258063908376926,0.06302416306134839,90.5125615294267,88.69846992492675,86.8843783204268,28.44850603705828,29.42938408764464,-71.55149396294172,-80.34683794367135,28.592598930426863,13.741184254244763,31.549303858658472,-19745514.0,90.34132817553613,88.61362615529326,86.88592413505039,91.29089066254295,88.73943695598429,86.18798324942563,-0.003197121577709461,0.15488105249098763
2024-11-21 00:00:00-05:00,2024-11-21,00:00:00,1732165200,87.88673712706907,88.27540302139145,87.44949262919722,87.77985382080078,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.3235409439177528,87.86847661020533,88.09368495606064,47.7598498850709,-0.931669534390565,-1.0069790195482673,0.0753094851577023,90.39085704957874,88.60090026855468,86.81094348753062,26.436795091999926,30.55550776151655,-73.56320490800007,-76.68673107942256,29.54360973329054,14.368072840823462,29.575205907455153,-19745514.0,90.34132817553613,88.61362615529326,86.88592413505039,91.18376276417655,88.65043092071808,86.11709907725961,-0.0007743349478048778,0.15468683972831382
2024-11-22 00:00:00-05:00,2024-11-22,00:00:00,1732251600,87.94503979472992,88.1296503450425,87.59524123925269,87.82843780517578,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.2416430392047115,87.85513034186215,88.04545820135431,40.51016581951504,-0.8928005304556734,-0.9841433217297486,0.09134279127407519,90.327116371003,88.53093872070312,86.73476107040324,27.873602550291942,27.586301226450047,-72.12639744970805,-67.98549583657854,29.336189695028477,15.036261166758477,31.525965762581272,-13163676.0,90.34132817553613,88.61362615529326,86.88592413505039,91.05701021439613,88.56901389183477,86.08101756927341,0.0005534753392753,0.1545251566434879
2024-11-25 00:00:00-05:00,2024-11-25,00:00:00,1732510800,89.58713293642758,90.15069804338995,89.38308503491038,90.10211944580078,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.3172928941843034,88.6041267098417,88.41939660943548,49.9570672554586,-0.6707969289131626,-0.9214740431664314,0.2506771142532689,90.50752742056666,88.58676605224609,86.66600468392552,98.51203792504343,50.940811855778435,-1.4879620749565725,112.37698231197164,27.094728572061715,23.39298904504887,29.71548401735964,0.0,90.34132817553613,88.61362615529326,86.88592413505039,91.25076869158762,88.61479674597685,85.97882480036607,0.025887761383944552,0.1731127868804768
2024-11-26 00:00:00-05:00,2024-11-26,00:00:00,1732597200,89.54829427418164,89.82035820743424,89.20820694442969,89.7523422241211,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.1597444074636993,88.9868652146015,88.66175035756012,61.45734009687631,-0.5171205302441706,-0.8406033405819793,0.3234828103378087,90.5959580549559,88.61832618713379,86.64069431931168,87.79836428331853,71.39466825288464,-12.201635716681468,78.84149266242369,24.310394143878714,26.570870309403645,22.56124670527522,6581838.0,90.34132817553613,88.61362615529326,86.88592413505039,91.27566156566311,88.6548841736863,86.03410678170948,-0.0038820088121244156,0.1693630533129633
2024-11-27 00:00:00-05:00,2024-11-27,00:00:00,1732683600,90.40334755979583,90.73370876788836,90.04383029229598,90.37419891357422,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.1312877851479368,89.44930978092574,88.97310464047177,59.35420069460717,-0.3412188805016285,-0.7407264485659092,0.39950756806428067,90.77189434364837,88.66790504455567,86.56391574546296,90.65670538714687,92.32236919850295,-9.34329461285312,135.3439679387259,22.553269057402048,27.484592597499336,23.12875648032402,13163676.0,90.73370876788836,88.80981645146937,86.88592413505039,91.28812503201178,88.69122985057513,86.09433466913848,0.006928584525407455,0.17023294519710247
2024-11-29 00:00:00-05:00,2024-11-29,00:00:00,1732856400,91.12237360235058,91.32642153667081,90.79201239817087,91.30699157714844,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.1111599790891091,90.06853704633332,89.39744771986753,58.428307738536,-0.1251048526347205,-0.6176021293796714,0.4924972767449509,91.14517285375683,88.75686149597168,86.36855013818652,99.56243731805182,92.67250232950573,-0.4375626819481834,170.8577169375383,22.417215869009883,25.671378505204785,23.54771606632301,19745514.0,91.32642153667081,89.1061728358606,86.88592413505039,91.36187905474166,88.77337955449744,86.18488005425321,0.01032144876289598,0.16679126276031053
2024-12-02 00:00:00-05:00,2024-12-02,00:00:00,1733115600,90.94133374836213,91.79936763523253,90.67807808510737,91.52635955810547,65818380,0.0,0.325,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.1308709131200791,90.5544778835907,89.78452259954715,62.59834679191916,0.06314039107107305,-0.4814536252895225,0.5445940163605956,91.59498157563819,88.91989517211914,86.2448087686001,94.44365083027944,94.88759784515939,-5.556349169720563,152.56904502967353,22.830420160728107,28.211172867917234,21.78715156729435,32909190.0,91.79936763523253,89.34264588514145,86.88592413505039,91.43376986945619,88.90026649173493,86.36676311401366,0.0024025321299923075,0.16690518270427615
2024-12-03 00:00:00-05:00,2024-12-03,00:00:00,1733202000,91.58485368790667,91.68235550406379,90.66832025042383,90.736572265625,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.0971129141626759,90.61517601093547,89.95762253883402,67.0427873293205,0.14690345735414212,-0.3557822087607896,0.5026856661149317,91.75527069773608,88.97493705749511,86.19460341725414,78.3696430096707,90.79191038600065,-21.630356990329297,119.53761583395502,24.03161403090656,29.07922640367304,15.499057807745576,39491028.0,91.79936763523253,89.34264588514145,86.88592413505039,91.44160117822355,88.97479225231554,86.50798332640753,-0.00862906922435902,0.16058053579538958
2024-12-04 00:00:00-05:00,2024-12-04,00:00:00,1733288400,90.29783643529392,91.83839086751249,90.2295844003938,91.71163177490234,65818380,0.0,0.0,0.0,37900823,148.865,85.6566,84.19,68.5,4.39,86.288,101.64,83.3,-4256.5,0.328,9338760192,0.5718604,109700000,89.41305,1.085711757763961,90.9806612655911,90.27653330902825,78.19980901418296,0.2886382028190866,-0.22689812644481436,0.5155363292639009,92.0562490724661,89.05492668151855,86.053604290571,97.44048573250839,90.08459319081952,-2.5595142674916187,120.24409344410279,24.68382454595979,29.384589964315253,13.49812227825138,46072866.0,91.83839086751249,89.36215750128144,86.88592413505039,91.54943747792805,89.04806413215815,86.54669078638824,0.010746047430830075,0.1632661190984772
