datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-07-31 00:00:00-04:00,2024-07-31,00:00:00,1722398400,27.422926785915386,27.565014124377107,27.370827673573764,27.413454055786133,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39676251688514064,27.52423241145363,27.693510821515222,8.21523362209652,-0.19187774121638057,-0.10895550581964347,-0.0829222353967371,29.045962648276642,26.960194396972657,24.87442614566867,17.760643631140404,19.93754374400505,-82.23935636885959,-62.4843898869711,63.999905393771996,1.142552148644122,66.16642468764505,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.0006914479495168102,0.15014543535040242
2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,1722484800,27.318730749665917,27.37367186612136,26.769325005327502,26.92088508605957,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39676251688514064,27.32311663632228,27.55303341506874,8.21523362209652,-0.24329960545565044,-0.1358243257468449,-0.10747527970880555,29.045962648276642,26.960194396972657,24.87442614566867,17.760643631140404,19.93754374400505,-82.23935636885959,-62.4843898869711,63.999905393771996,1.142552148644122,66.16642468764505,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,-0.017968146907871962,0.15014543535040242
2024-08-02 00:00:00-04:00,2024-08-02,00:00:00,1722571200,26.418838979949577,26.418838979949577,25.935740585491832,26.030466079711914,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39676251688514064,26.892233117452157,27.276202990458405,8.21523362209652,-0.3518453217568229,-0.1790285249488405,-0.17281679680798243,29.045962648276642,26.960194396972657,24.87442614566867,17.760643631140404,19.93754374400505,-82.23935636885959,-62.4843898869711,63.999905393771996,1.142552148644122,66.16642468764505,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,-0.03307539865428655,0.15014543535040242
2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,24.836931756892707,25.67998675521239,24.7516789839532,25.405282974243164,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39676251688514064,26.396583069715827,26.936035714782903,8.21523362209652,-0.4827507851440629,-0.239772976987885,-0.2429778081561779,29.045962648276642,26.960194396972657,24.87442614566867,17.760643631140404,19.93754374400505,-82.23935636885959,-62.4843898869711,63.999905393771996,1.142552148644122,66.16642468764505,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,-0.02401736117802422,0.15014543535040242
2024-08-06 00:00:00-04:00,2024-08-06,00:00:00,1722916800,25.395808099298694,25.64209366625086,25.334238062614574,25.471588134765625,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4021753767530308,26.088251424732427,26.669772518416124,9.999876948685355,-0.5745213116292014,-0.3067226439161483,-0.2677986677130531,29.045962648276642,26.960194396972657,24.87442614566867,19.740218249422703,19.93754374400505,-80.2597817505773,-62.4843898869711,63.999905393771996,1.1271745919117884,65.27589382599693,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.0026098965553615905,0.15014543535040242
2024-08-07 00:00:00-04:00,2024-08-07,00:00:00,1723003200,25.661038888337725,25.82586041877817,25.490533358436974,25.53789520263672,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4119185845103761,25.904799350700525,26.463976642819866,11.232728141344722,-0.6345845926448881,-0.37229503366189626,-0.26228955898299183,29.045962648276642,26.960194396972657,24.87442614566867,22.311769351452043,19.93754374400505,-77.68823064854796,-62.4843898869711,63.999905393771996,4.287113020591158,63.40338873844096,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.0026031776079400437,0.15014543535040242
2024-08-08 00:00:00-04:00,2024-08-08,00:00:00,1723089600,25.698927757849255,25.91395493691236,25.684719566072214,25.859960556030273,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4266010708816597,25.889853085810444,26.354155536130847,19.379727590868086,-0.6487191624845323,-0.42757985942642346,-0.22113930305810886,29.045962648276642,26.960194396972657,24.87442614566867,31.45155521473944,24.50118093853806,-68.54844478526056,-62.4843898869711,63.999905393771996,5.614585261657048,59.00076904133697,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.012611272418421526,0.15014543535040242
2024-08-09 00:00:00-04:00,2024-08-09,00:00:00,1723176000,25.83154440582302,25.935740824360085,25.803126215273704,25.87890625,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.42084983509437307,25.886204140540297,26.267746575016147,16.128939716411864,-0.6508891072845664,-0.47224170899805207,-0.17864739828651433,29.045962648276642,26.960194396972657,24.87442614566867,33.33328781058113,29.03220412559087,-66.66671218941886,-62.4843898869711,63.999905393771996,4.9839289420657265,59.807059803722275,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.0007326265609985949,0.15014543535040242
2024-08-12 00:00:00-04:00,2024-08-12,00:00:00,1723435200,26.00205053233898,26.068357838403795,25.954686880336553,26.020994186401367,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.41408391743358663,25.931134155827323,26.222882504358914,20.718153526105453,-0.6338370166054546,-0.5045607705195326,-0.12927624608592192,29.045962648276642,26.960194396972657,24.87442614566867,40.85360466330313,35.2128158962079,-59.14639533669687,-62.4843898869711,63.999905393771996,7.352978300359299,59.39540574166662,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.005490492334905728,0.15014543535040242
2024-08-13 00:00:00-04:00,2024-08-13,00:00:00,1723521600,25.96415817465557,26.144136428833008,25.96415817465557,26.144136428833008,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4005519694641157,26.002134913495887,26.208565036081474,25.958612005369503,-0.6034305898497223,-0.5243347343855705,-0.07909585546415177,29.045962648276642,26.960194396972657,24.87442614566867,47.727229519480765,40.63804066445501,-52.272770480519235,-62.4843898869711,63.999905393771996,8.952710206711751,55.65876370044893,-228171.0,28.431748264460435,26.591713624206818,24.7516789839532,27.683041473089478,26.97355074209107,26.264060011092663,0.004732418813420791,0.15014543535040242
2024-08-14 00:00:00-04:00,2024-08-14,00:00:00,1723608000,26.115720376891705,26.17255495406467,26.020994877111008,26.163084030151367,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.38701974967866803,26.055784619047714,26.200295762276,27.86376821170998,-0.571219699382084,-0.5337117273848733,-0.037507971997210676,28.887429175981364,26.858364963531493,24.82930075108162,48.376668768263706,45.652500983682536,-51.6233312317363,-53.1152942275159,63.999905393771996,9.790237253851346,51.83561733438166,-182536.8,28.39859484737572,26.57513691566446,24.7516789839532,27.567082260884888,26.865643078739698,26.164203896594508,0.0007247361705726707,0.15014543535040242
2024-08-15 00:00:00-04:00,2024-08-15,00:00:00,1723694400,26.40936600492227,26.598816991605386,26.33832323996998,26.43778419494629,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4059646949202203,26.183117811013908,26.24347547730696,32.267371415526725,-0.5175602170732923,-0.530481425322557,0.012921208249264793,28.70101260237869,26.76932325363159,24.83763390488449,59.136161415258236,51.746686567667574,-40.863838584741764,-23.804845287305373,63.999905393771996,16.833330887528426,49.41663128892048,-136902.6,28.275452496932576,26.51356574044289,24.7516789839532,27.498485214726575,26.775259473976956,26.052033733227336,0.010499533024407537,0.15014543535040242
2024-08-16 00:00:00-04:00,2024-08-16,00:00:00,1723780800,26.38095068468791,26.560928948615455,26.38095068468791,26.53251075744629,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.4073179419884748,26.299582126491373,26.296027346423198,35.07241250909023,-0.4620646550983345,-0.5167980712777125,0.05473341617937799,28.518718514217834,26.690701389312743,24.86268426440765,62.4791622808034,56.66399748810844,-37.52083771919661,-16.319447766203396,63.999905393771996,16.77740490606712,48.255753584553325,-45634.2,28.275452496932576,26.51356574044289,24.7516789839532,27.417921558731987,26.69374848409738,25.969575409462774,0.003582999308924917,0.15014543535040242
2024-08-19 00:00:00-04:00,2024-08-19,00:00:00,1724040000,26.523038022146014,26.61776351928711,26.47567617694476,26.61776351928711,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39655984398986355,26.40564259075662,26.354524832398454,38.011633931515235,-0.40651874200701954,-0.49474220542357394,0.0882234634165544,28.27914340164314,26.608290576934813,24.937437752226487,66.32997642267146,62.648433372911036,-33.67002357732854,-3.761941552851531,63.999905393771996,18.256259091918793,47.17624643391619,45634.2,28.13336540040378,26.44252219217849,24.7516789839532,27.329274608037323,26.61220599017932,25.895137372321315,0.0032131434005691073,0.15014543535040242
2024-08-20 00:00:00-04:00,2024-08-20,00:00:00,1724126400,26.59881746168911,26.59881746168911,26.409366471657805,26.475675582885742,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.39757488662028934,26.42898692146633,26.376552241577958,36.05633211649851,-0.3697018222095849,-0.46973412878077614,0.10003230657119122,28.061961339177774,26.530615997314452,24.99927065545113,65.75138363865224,64.8535074473757,-34.24861636134776,-4.060951002362897,63.999905393771996,18.20964930374046,48.2471260722028,136902.6,27.85866357664529,26.30517128029925,24.7516789839532,27.244022229390524,26.534531350335072,25.82504047127962,-0.005338086962054955,0.15014543535040242
2024-08-21 00:00:00-04:00,2024-08-21,00:00:00,1724212800,26.43778442873247,26.560928113186993,26.43778442873247,26.456729888916016,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.36036164619142447,26.43823457728289,26.39112999563942,41.967176966969014,-0.33815486835778685,-0.4434182766961783,0.10526340833839143,27.900170239310917,26.469044589996336,25.037918940681756,91.3705072132609,74.48395575819488,-8.629492786739117,1.498403111364184,63.999905393771996,20.09009375399542,41.30683219177342,228171.0,27.669211509723315,26.21044524683826,24.7516789839532,27.15687536475045,26.47201266982455,25.78714997489865,-0.0007155886885837903,0.15014543535040242
2024-08-22 00:00:00-04:00,2024-08-22,00:00:00,1724299200,26.59881843572536,26.608291166247664,26.47567655241259,26.48514747619629,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.3008199873888466,26.453872210254026,26.408224083013394,61.214988445528384,-0.3073180471996011,-0.4161982307968629,0.10888018359726181,27.761095033458865,26.41741943359375,25.073743833728635,92.89335286908154,83.3384145736649,-7.106647130918464,12.433519396658285,63.999905393771996,25.191167797624704,29.689595088766662,365073.6,27.669211509723315,26.21044524683826,24.7516789839532,27.088515494350666,26.42259778708659,25.756680079822516,0.0010741156371021354,0.15014543535040242
2024-08-23 00:00:00-04:00,2024-08-23,00:00:00,1724385600,26.579870690696456,26.608288879821426,26.447256088256836,26.447256088256836,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.2209803942321236,26.451666836254965,26.415320811239475,86.18406585400102,-0.2826786194360871,-0.3894943085247078,0.10681568908862071,27.58512663143839,26.360110664367674,25.13509469729696,86.71569541968384,90.32651850067543,-13.284304580316153,18.059136836329742,63.07138373964083,34.292665670745635,3.062009504504533,456342.0,27.602904309779035,26.177291646866117,24.7516789839532,27.033259238902936,26.36828862528963,25.703318011676323,-0.0014306655446607586,0.15014543535040242
2024-08-26 00:00:00-04:00,2024-08-26,00:00:00,1724644800,26.437784662184065,26.475675582885742,26.36200462751925,26.475675582885742,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.20711006221285239,26.459669751798558,26.42629440608425,85.81070693410646,-0.2578857335035458,-0.36317259352047543,0.1052868600169296,27.410649968741307,26.308485412597655,25.206320856454003,87.39494902316957,89.00133243731166,-12.605050976830423,18.66499129245791,61.24186708114111,36.589273829697696,6.207245843010537,593244.6,27.601960115267673,26.176819549610435,24.7516789839532,26.974529709949365,26.31429528129661,25.654060852643852,0.001074572520266992,0.15014543535040242
2024-08-27 00:00:00-04:00,2024-08-27,00:00:00,1724731200,26.418840408325195,26.46620406136529,26.409367677717178,26.418840408325195,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.1865411780097109,26.44605997064077,26.42493913376442,81.63256640271322,-0.2400560990939553,-0.3385492946351714,0.0984931955412161,27.238989340709672,26.259701824188234,25.280414307666796,78.68019933289264,84.26361459191536,-21.31980066710736,28.18250237900679,59.71443873019228,33.58715316977507,6.89168518411231,730147.2,27.565014124377107,26.158346554165156,24.7516789839532,26.901701769945287,26.264106622207965,25.626511474470643,-0.0021466940242040877,0.15014543535040242
2024-08-28 00:00:00-04:00,2024-08-28,00:00:00,1724817600,26.44725943864804,26.485148555542747,26.38568759111312,26.40936851501465,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.16678412302070988,26.433829485432064,26.42210811217355,75.43856550398824,-0.22410692289361833,-0.3156608202868608,0.09155389739324249,27.02978192759809,26.20949754714966,25.38921316670123,74.41867647776765,80.16460827794329,-25.581323522232363,40.73519626336782,58.02497405973646,33.79302812583197,8.72221241514115,821415.6,27.37367186612136,26.06267542503728,24.7516789839532,26.841077701440135,26.212955102340185,25.584832503240236,-0.00035852797337621034,0.15014543535040242
2024-08-29 00:00:00-04:00,2024-08-29,00:00:00,1724904000,26.532510290398733,26.575136673032844,26.447257525130514,26.494619369506836,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.1691522336586966,26.45409278012366,26.435291977143237,76.85941886452098,-0.20225656656185365,-0.2929799695418594,0.09072340298000575,26.95076337650652,26.18818426132202,25.425605146137524,81.42836852536803,78.17574811200944,-18.57163147463198,64.99955580935935,56.381499125930794,36.199931941502975,8.600102505266994,958318.2,26.61776351928711,25.684721251620154,24.7516789839532,26.76746047236546,26.187173962509554,25.60688745265365,0.0032280535009279188,0.15074304658560303
2024-08-30 00:00:00-04:00,2024-08-30,00:00:00,1724990400,26.579872968557233,26.608291160117606,26.51830293028434,26.57040023803711,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.16373939095919482,26.49286193276148,26.459857115487576,75.43852212172112,-0.17678722588854612,-0.2697414208111968,0.09295419492265067,26.992340492404608,26.215180969238283,25.438021446071957,92.75353519688547,82.86686006667371,-7.2464648031145344,70.28281268110663,54.92913365031622,33.05773090613001,8.884401853077579,1140855.0,26.61776351928711,25.684721251620154,24.7516789839532,26.70217901275786,26.20903977389765,25.71590053503744,0.0028602361661964615,0.15128063075215345
2024-09-03 00:00:00-04:00,2024-09-03,00:00:00,1725336000,26.560929193320053,26.617763769443414,26.37147819725738,26.380950927734375,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.16847562795980867,26.45555826441911,26.445510535896084,60.330622521537556,-0.1699307105032588,-0.2497792787496092,0.0798485682463504,26.943412890999642,26.26396436691284,25.58451584282604,60.31749564165757,78.16646645463703,-39.682504358342435,43.934679648304865,52.05928260041014,28.915619060947428,14.859565575304359,1323391.8,26.617763769443414,25.976000916028994,25.334238062614574,26.657816263417693,26.267927176914753,25.878038090411813,-0.007130088692887893,0.15028790611829765
2024-09-04 00:00:00-04:00,2024-09-04,00:00:00,1725422400,26.286224832127246,26.35253213722021,26.267279371603955,26.324115753173828,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.16576930504386286,26.411744094004018,26.42343875721931,56.79995360757486,-0.16715612450533257,-0.23325464790075387,0.0660985233954213,26.87455235498411,26.30659074783325,25.73862914068239,16.216522595652695,56.42918447806525,-83.78347740434731,1.464037541044589,48.467946030745225,28.163160917903213,19.591998450774113,1460294.4,26.617763769443414,26.054148563940196,25.490533358436974,26.679997981973226,26.30952730022087,25.939056618468516,-0.00215440204245243,0.14916245057693217
2024-09-05 00:00:00-04:00,2024-09-05,00:00:00,1725508800,26.3525333404541,26.390424263230752,26.27201783966168,26.3525333404541,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.14310312376636677,26.39200717615405,26.410546863262,45.454656394152146,-0.1608104604275553,-0.21876581040611418,0.05795534997855886,26.785090426618616,26.34732265472412,25.909554882829624,24.324611701887388,33.61954331306589,-75.67538829811261,-2.5911367527932754,46.83462803281328,13.238822233176615,22.695185696348684,1597197.0,26.617763769443414,26.151241667757816,25.684719566072214,26.69242283698712,26.345538741279114,25.998654645571108,0.0010795267558738608,0.1462657208844725
2024-09-06 00:00:00-04:00,2024-09-06,00:00:00,1725595200,26.3525319094415,26.3525319094415,26.07877669217881,26.13466453552246,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.14980157979120584,26.30622629594352,26.360386440036628,31.25002247271813,-0.1713860361397721,-0.2092898555528458,0.03790381941307369,26.74882379004956,26.361057853698732,25.973291917347904,10.369050706611695,16.970061668050597,-89.63094929338831,-72.33168294867097,46.37071970629506,12.646841369735807,30.89450648416243,1688465.4,26.617763769443414,26.21044499235856,25.803126215273704,26.700648163022553,26.36399437591458,26.027340588806606,-0.00826747099100289,0.14696239116098384
2024-09-09 00:00:00-04:00,2024-09-09,00:00:00,1725854400,26.210445768930207,26.267280345869544,26.17255484647823,26.248334884643555,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.14912504179154393,26.286929158843535,26.34001342996516,33.043498053854734,-0.1686509062278354,-0.20116206568784373,0.03251115946000832,26.69993492458895,26.37952928543091,26.05912364627287,31.45867491392636,22.05077910747515,-68.54132508607364,-73.42518036832992,46.87994593204419,9.981929121956263,31.034666093616586,1779733.8,26.617763769443414,26.286225324889983,25.954686880336553,26.718488229604578,26.381834322370537,26.045180415136496,0.004349409152223593,0.14745218621076922
2024-09-10 00:00:00-04:00,2024-09-10,00:00:00,1725940800,26.28622686791058,26.343061447143555,26.210446826687054,26.343061447143555,456342,0.0,0.0,0.0,427485,25.72,25.5249,3.25,6.04,25.4744,29.98,24.52,0.171,26.21035,0.14371201127920077,26.305639921610208,26.34056761490669,43.636440184661126,-0.15702951562756695,-0.1923355556757884,0.03530604004822144,26.669101609312868,26.395632648468016,26.122163687623164,49.03359767102542,30.287107763854493,-50.96640232897458,-54.01917226425138,46.10535748517151,14.124422586063837,28.907849032022902,1871002.2,26.617763769443414,26.29096097204949,25.96415817465557,26.7270133797404,26.396043169301084,26.06507295886177,0.0036088598730663612,0.14814933971333136
