datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,beta,book_value,book_value_ttm,cash_per_share,cash_per_share_ttm,current_ratio,current_ratio_ttm,debt_to_equity,debt_to_equity_ttm,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,ebitda_margins,enterprise_value,ev_to_ebitda,float_shares,forward_pe,free_cashflow,free_cashflow_ttm,gross_margins,gross_profits,held_percent_insiders,held_percent_institutions,market_cap,net_income,operating_cashflow,operating_cashflow_ttm,operating_margin,operating_margins,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,profit_margins,quarterly_debt,quarterly_ebitda,quarterly_eps,quarterly_net_income,quarterly_operating_income,quarterly_revenue,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,revenue_per_share_ttm,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,total_cash,total_cash_ttm,total_debt,total_debt_ttm,total_revenue,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-07-03 16:00:00-04:00,2025-07-03,16:00:00,1751572800,134.285,134.33,134.2,134.24,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8944352783203178,134.24968020327964,134.14598470485947,54.54530321706185,0.10369549842016568,0.13903070889242997,-0.03533521047226429,134.81442197531373,134.29974957763673,133.78507717995973,14.440307607180452,15.186049910372807,-85.55969239281956,-37.73173888308228,57.725396446827894,36.78937434971113,3.3939669439661424,-87153644.4,138.4468,135.98839938964844,133.52999877929688,136.04385103190106,134.44066965738932,132.8374882828776,-0.0006699918112111902,0.060489594690991265
2025-07-03 16:15:00-04:00,2025-07-03,16:15:00,1751573700,134.25,134.36,134.2,134.28,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8437213413783553,134.25434478739047,134.15591176375878,46.56505905988733,0.09843302363168505,0.13091117184028098,-0.03247814820859593,134.72235215467003,134.27224948608398,133.82214681749792,7.33855185910007,12.683208484674779,-92.66144814089992,-29.85608599506658,60.43637131026346,39.2546666484613,1.3545123595738264,-87210968.3,138.4468,135.98839938964844,133.52999877929688,135.9868505029297,134.41666967773438,132.84648885253904,0.00029797377830753646,0.0597348488868989
2025-07-03 16:30:00-04:00,2025-07-03,16:30:00,1751574600,134.25,134.35,134.21,134.35,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8337214285714347,134.26906097394578,134.17028867014702,56.19848884642755,0.09877230379876778,0.12448339823197833,-0.025711094433210555,134.65837097224625,134.25449939453125,133.85062781681626,8.89521437466654,10.224691280315678,-91.10478562533346,-21.79295532600419,64.78702336932837,39.725499267483656,1.370758799964406,-87211081.15,138.4468,135.98839938964844,133.52999877929688,135.93926749511718,134.3970864868164,132.8549054785156,0.000521298778671353,0.05966740360775692
2025-07-03 16:45:00-04:00,2025-07-03,16:45:00,1751575500,134.35,134.4,134.3,134.37,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.818007142857147,134.28459005487719,134.18508210198797,64.81481481481472,0.09950795288921199,0.11948830916342507,-0.019980356274213074,134.45757216911235,134.22449475585938,133.9914173426064,9.33997509340009,8.52458044238889,-90.66002490659992,-3.6524156150985108,67.61200547887816,40.92524515154409,0.9605225242533079,-87287899.2,138.4468,135.98839938964844,133.52999877929688,135.86744872884117,134.37024818929038,132.8730476497396,0.000148864905098689,0.059629307236442136
2025-07-07 04:00:00-04:00,2025-07-07,04:00:00,1751875200,134.49,134.49,132.84,132.93,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9065785714285742,134.0761915848961,134.0921130573963,28.513238289205418,-0.015921472500195932,0.09240635283070088,-0.10832782533089681,134.7731651318001,134.15399493896484,133.53482474612957,1.6051936933723965,6.613461053813,-98.3948063066276,-232.23188326100575,66.96640408990643,36.92690728878586,11.660796873645918,-87285862.5,138.4468,135.64339999999999,132.84,135.87869846435552,134.31699841308597,132.75529836181641,-0.010716677829872734,0.06422390559177008
2025-07-07 04:15:00-04:00,2025-07-07,04:15:00,1751876100,132.93,133.26,132.89,133.02,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.6125214285714325,133.91370057183516,134.01269727536695,28.0737704918034,-0.0989967035317818,0.05412574155820435,-0.15312244508998615,134.90023399607676,134.09949490844727,133.29875582081777,3.210387386744793,4.71851872450575,-96.7896126132552,-269.5742468030543,67.59612766769523,6.9968397607082995,17.2588714097467,-87204237.9,138.4468,135.64339999999999,132.84,135.7898651106771,134.2581648763021,132.72646464192707,0.0006770480704130222,0.0456740209571192
2025-07-07 04:30:00-04:00,2025-07-07,04:30:00,1751877000,133.05,133.09,132.35,132.48,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.3500000000000045,133.69313125309128,133.8991641438583,19.758050417817472,-0.20603289076700548,0.002094015093162385,-0.20812690586016785,135.09817897908837,134.01849460327148,132.93881022745458,5.555555555555354,3.457045545224171,-94.44444444444464,-279.47269565319453,67.69560987510603,12.244897959183982,41.22448979591805,-87060306.0,138.4468,135.39839999999998,132.35,135.75729241780598,134.18908302815754,132.6208736385091,-0.004059539918809363,0.045741587462076815
2025-07-07 04:45:00-04:00,2025-07-07,04:45:00,1751877900,132.51,132.55,132.25,132.5,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.3592857142857184,133.50957259876955,133.79552235542434,20.312500000000114,-0.2859497566547873,-0.05551473925642755,-0.23043501739835973,135.1852864870973,133.9249948474121,132.66470320772692,10.245901639344272,6.337281527214796,-89.75409836065573,-228.45272626818067,67.9153692009978,11.928429423459558,42.14711729622226,-87060306.0,138.4468,135.3484,132.25,135.61695977620442,134.10574989827472,132.59454002034502,0.00015096618357501868,0.04576128235168733
2025-07-07 05:00:00-04:00,2025-07-07,05:00:00,1751878800,132.51,132.62,132.42,132.51,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.36142857142857565,133.35579219895885,133.70029847724476,20.03484320557527,-0.3445062782859054,-0.11331304706232312,-0.2311932312235823,135.2418756056905,133.84049499999998,132.43911439430946,10.65573770491767,8.819064966605756,-89.34426229508233,-166.09381829893886,67.39763008227537,13.241106719367748,41.897233201580626,-87060306.0,138.4468,135.3484,132.25,135.52396000000002,134.02075,132.51753999999997,7.547169811306098e-05,0.04153488945407383
2025-07-07 05:15:00-04:00,2025-07-07,05:15:00,1751879700,132.48,132.52,132.22,132.33,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.37571428571429116,133.19797801450363,133.59879488633774,19.491525423729286,-0.40081687183410963,-0.17081381201668044,-0.2300030598174292,135.30492135287523,133.75449500000002,132.2040686471248,4.453441295547113,8.451693546603009,-95.54655870445289,-146.52892497886404,67.28397170329127,12.737642585551448,44.10646387832623,-87060306.0,138.4468,135.33339999999998,132.22,135.43229333333335,133.93108333333333,132.42987333333332,-0.001358388046185044,0.0414840243711459
2025-07-07 05:30:00-04:00,2025-07-07,05:30:00,1751880600,132.36,132.85,132.3,132.79,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.4064285714285753,133.13521216611846,133.53888415401642,27.81155015197551,-0.4036719878979511,-0.2173854471929346,-0.18628654070501652,135.29894151700276,133.694745,132.09054848299726,23.07692307692281,12.72870069246252,-76.92307692307719,-101.75563812442651,66.11786339502329,17.22319859402426,40.773286467486315,-87060306.0,138.4468,135.33339999999998,132.22,135.37371,133.8585,132.34329,0.003476158089624315,0.04022470742277808
2025-07-07 05:45:00-04:00,2025-07-07,05:45:00,1751881500,132.73,133.08,132.65,132.94,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.41142857142857686,133.10517952517716,133.49452236483,28.13918305597595,-0.38934283965284067,-0.25177692568491583,-0.13756591396792484,135.2640700777465,133.637245,132.0104199222535,29.149797570850172,18.893387314440023,-70.85020242914983,-71.04169774896334,64.95176120172354,17.013888888888978,40.27777777777713,-87060306.0,138.4468,135.33339999999998,132.22,134.83758333333336,133.72805333333335,132.61852333333334,0.0011296031327661105,0.03985973757939041
2025-07-07 06:00:00-04:00,2025-07-07,06:00:00,1751882400,132.98,133.29,132.92,133.2,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.422142857142863,133.11976729053453,133.4727058933611,34.593023255813904,-0.3529386028265833,-0.27200926111324936,-0.08092934171333394,135.20138137393346,133.58675,131.97211862606653,39.67611336032349,30.634278002698817,-60.3238866396765,-42.55640175476183,62.007748421045285,20.13536379018581,39.255499153975656,-87060306.0,134.69,133.45499999999998,132.22,134.31175,133.60674999999998,132.90174999999996,0.0019557695200842495,0.040442280801686666
2025-07-07 06:15:00-04:00,2025-07-07,06:15:00,1751883300,133.2,133.2,133.01,133.17,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.4021428571428629,133.12749539968306,133.45028323459363,32.94117647058775,-0.32278783491057084,-0.28216497587271366,-0.04062285903785717,135.13175863458954,133.53475,131.93774136541046,41.85022026431649,36.892043731830036,-58.1497797356835,-38.876840543316334,59.52427337434239,16.341030195381425,41.207815275310125,-87060306.0,134.69,133.45499999999998,132.22,134.25941666666665,133.55241666666666,132.84541666666667,-0.00022522522522527844,0.039834914786501474
2025-07-07 06:30:00-04:00,2025-07-07,06:30:00,1751884200,133.14,133.16,133.0,133.13,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.4050000000000032,133.12788072280875,133.42655855054966,33.43283582089515,-0.298677827740903,-0.2854675462463515,-0.013210281494551501,135.05150890410647,133.47975000000002,131.90799109589358,40.088105726871916,40.53814645050395,-59.911894273128084,-37.31590108756778,56.66187791361373,16.225749559082544,40.74074074073996,-87060306.0,134.69,133.45499999999998,132.22,134.20324999999997,133.49624999999997,132.78924999999998,-0.00030036795073962175,0.03776811662091335
2025-07-07 06:45:00-04:00,2025-07-07,06:45:00,1751885100,133.15,133.19,133.08,133.13,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.40142857142857175,133.12820676545357,133.40459125050896,32.62839879154056,-0.27638448505538804,-0.28365093400815883,0.007266448952770788,134.9778574184157,133.42974999999998,131.88164258158426,40.088105726871916,40.675477239353434,-59.911894273128084,-30.159959969652235,53.06937949981807,16.3701067615656,41.10320284697459,-87060306.0,134.69,133.45499999999998,132.22,134.15274999999997,133.44474999999997,132.73674999999997,0.0,0.03753667480411394
2025-07-07 07:00:00-04:00,2025-07-07,07:00:00,1751886000,133.14,133.43,133.11,133.43,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.4142857142857151,133.17463649384533,133.4064733801009,37.005649717514274,-0.23183688625556442,-0.27328812445763995,0.041451238202075524,134.88805466339926,133.38875000000002,131.88944533660077,53.303964757709366,44.49339207048439,-46.69603524229064,-7.969328853276853,48.770249275099935,19.999999999999904,39.82758620689602,-87060306.0,134.69,133.45499999999998,132.22,134.12841666666668,133.40041666666667,132.67241666666666,0.002253436490648353,0.03822682038672712
2025-07-07 07:15:00-04:00,2025-07-07,07:15:00,1751886900,133.41,133.66,133.19,133.63,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.44071428571428684,133.24469241786912,133.42303090750082,40.05376344086001,-0.17833848963169885,-0.25429819749245175,0.0759597078607529,134.78111077966423,133.351,131.92088922033577,62.11453744493349,51.83553597650492,-37.88546255506651,15.095467623208858,43.85323023174559,21.717990275526283,37.439222042138866,-87060306.0,134.69,133.45499999999998,132.22,134.0976666666667,133.3586666666667,132.6196666666667,0.0014989132878662215,0.03800059571427454
2025-07-07 07:30:00-04:00,2025-07-07,07:30:00,1751887800,133.63,133.63,133.45,133.56,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.3357142857142869,133.2932012766585,133.43317676620447,63.40425531914904,-0.13997548954597505,-0.23143365590315643,0.09145816635718138,134.6854163182313,133.31599999999997,131.94658368176866,93.05555555555594,69.49135258606626,-6.94444444444406,27.306511552752017,41.73704390377038,28.51063829787171,18.085106382977933,-87060306.0,134.69,133.45499999999998,132.22,134.05633333333336,133.32133333333334,132.58633333333333,-0.0005238344683079488,0.03787739930358974
2025-07-07 07:45:00-04:00,2025-07-07,07:45:00,1751888700,133.49,133.78,133.45,133.78,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.33285714285714463,133.3680933879418,133.45886737611525,65.32258064516134,-0.09077398817345284,-0.20330172235721572,0.11252773418376288,134.59271623974197,133.2885,131.98428376025802,100.0,85.0566976668298,-0.0,50.51000927289457,40.66866783539448,31.974248927038047,18.240343347638657,-87060306.0,134.49,133.35500000000002,132.22,134.00516666666667,133.28416666666666,132.56316666666666,0.0016471997604072808,0.03811466971558592
2025-07-07 08:00:00-04:00,2025-07-07,08:00:00,1751889600,134.3488,134.84,132.22,134.1401,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.4671428571428586,133.48686363595075,133.50932905195856,86.08756141037456,-0.022465416007804606,-0.1671344610873335,0.1446690450795289,134.573060313769,133.283505,131.993949686231,73.28625954198425,88.78060503251339,-26.713740458015746,65.9585383849353,36.91521724497016,22.78287461773664,23.547400611620166,-87060306.0,134.84,133.53,132.22,134.22800166666664,133.25800166666664,132.28800166666664,0.0026917326954700727,0.03891372370003419
2025-07-07 08:15:00-04:00,2025-07-07,08:15:00,1751890500,134.0572,134.26,133.83,134.04,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.47642857142857054,133.57196153811216,133.54863801107274,82.3502226703648,0.023323527039423197,-0.12904286346198218,0.15236639050140538,134.52600668001665,133.271505,132.01700331998333,69.46564885496144,80.9173027989819,-30.534351145038546,113.68943181667848,33.04551236643183,22.3388305847074,21.58920539730093,-87060306.0,134.84,133.53,132.22,134.24316833333336,133.24616833333334,132.24916833333333,-0.0007462347202663588,0.038912789966128555
